Column,Model,Class_Code,Prop_Code,Valid,Class_Score,Prop_Score,accept
Postérieur à,all-mpnet-base-v2,E34_Inscription,P1_is_identified_by,✗,"0,3887","0,4982",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P139_has_alternative_form,✗,"0,3807","0,5318",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P138_represents,✗,"0,3807","0,5304",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P128_carries,✓,"0,3807","0,5184",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P142_used_constituent,✗,"0,3807","0,5164",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P65_shows_visual_item,✓,"0,3807","0,5135",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P165_incorporates,✗,"0,3807","0,509",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P126_employed,✗,"0,3807","0,5064",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P136_was_based_on,✗,"0,3807","0,5033",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P32_used_general_technique,✗,"0,3807","0,5023",✗
Postérieur à,all-mpnet-base-v2,E37_Mark,P1_is_identified_by,✗,"0,3807","0,4982",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P126_employed,✗,"0,1849","0,5363",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P179_had_sales_price,✗,"0,1849","0,5345",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P16_used_specific_object,✗,"0,1849","0,5182",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P108_has_produced,✗,"0,1849","0,514",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P186_produced_thing_of_product_type,✗,"0,1849","0,4927",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P101_had_as_general_use,✗,"0,1849","0,4917",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P136_was_based_on,✗,"0,1849","0,4626",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P34_concerned,✗,"0,1849","0,4565",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P103_was_intended_for,✗,"0,1849","0,4545",✗
Egal à ,all-mpnet-base-v2,E96_Purchase,P75_possesses,✗,"0,1849","0,4513",✗
Egal à ,all-mpnet-base-v2,E30_Right,P126_employed,✗,"0,1763","0,5363",✗
Egal à ,all-mpnet-base-v2,E30_Right,P179_had_sales_price,✗,"0,1763","0,5345",✗
Egal à ,all-mpnet-base-v2,E30_Right,P16_used_specific_object,✗,"0,1763","0,5182",✗
Egal à ,all-mpnet-base-v2,E30_Right,P108_has_produced,✗,"0,1763","0,514",✗
Egal à ,all-mpnet-base-v2,E30_Right,P186_produced_thing_of_product_type,✗,"0,1763","0,4927",✗
Egal à ,all-mpnet-base-v2,E30_Right,P101_had_as_general_use,✗,"0,1763","0,4917",✗
Egal à ,all-mpnet-base-v2,E30_Right,P136_was_based_on,✗,"0,1763","0,4626",✗
Egal à ,all-mpnet-base-v2,E30_Right,P34_concerned,✗,"0,1763","0,4565",✗
Egal à ,all-mpnet-base-v2,E30_Right,P103_was_intended_for,✗,"0,1763","0,4545",✗
Egal à ,all-mpnet-base-v2,E30_Right,P75_possesses,✗,"0,1763","0,4513",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P126_employed,✗,"0,1752","0,5363",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P179_had_sales_price,✗,"0,1752","0,5345",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P16_used_specific_object,✗,"0,1752","0,5182",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P108_has_produced,✗,"0,1752","0,514",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P186_produced_thing_of_product_type,✗,"0,1752","0,4927",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P101_had_as_general_use,✗,"0,1752","0,4917",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P136_was_based_on,✗,"0,1752","0,4626",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P34_concerned,✗,"0,1752","0,4565",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P103_was_intended_for,✗,"0,1752","0,4545",✗
Egal à ,all-mpnet-base-v2,E7_Activity,P75_possesses,✗,"0,1752","0,4513",✗
Egal à ,all-mpnet-base-v2,E56_Language,P126_employed,✗,"0,1706","0,5363",✗
Egal à ,all-mpnet-base-v2,E56_Language,P179_had_sales_price,✗,"0,1706","0,5345",✗
Egal à ,all-mpnet-base-v2,E56_Language,P16_used_specific_object,✗,"0,1706","0,5182",✗
Egal à ,all-mpnet-base-v2,E56_Language,P108_has_produced,✗,"0,1706","0,514",✗
Egal à ,all-mpnet-base-v2,E56_Language,P186_produced_thing_of_product_type,✗,"0,1706","0,4927",✗
Egal à ,all-mpnet-base-v2,E56_Language,P101_had_as_general_use,✓,"0,1706","0,4917",✗
Egal à ,all-mpnet-base-v2,E56_Language,P136_was_based_on,✗,"0,1706","0,4626",✗
Egal à ,all-mpnet-base-v2,E56_Language,P34_concerned,✗,"0,1706","0,4565",✗
Egal à ,all-mpnet-base-v2,E56_Language,P103_was_intended_for,✓,"0,1706","0,4545",✗
Egal à ,all-mpnet-base-v2,E56_Language,P75_possesses,✗,"0,1706","0,4513",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P126_employed,✗,"0,1674","0,5363",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P179_had_sales_price,✗,"0,1674","0,5345",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P16_used_specific_object,✗,"0,1674","0,5182",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P108_has_produced,✗,"0,1674","0,514",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P186_produced_thing_of_product_type,✗,"0,1674","0,4927",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P101_had_as_general_use,✓,"0,1674","0,4917",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P136_was_based_on,✗,"0,1674","0,4626",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P34_concerned,✗,"0,1674","0,4565",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P103_was_intended_for,✓,"0,1674","0,4545",✗
Egal à ,all-mpnet-base-v2,E58_Measurement_Unit,P75_possesses,✗,"0,1674","0,4513",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P136_was_based_on,✗,"0,3245","0,5009",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P139_has_alternative_form,✗,"0,3245","0,493",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P23_transferred_title_from,✗,"0,3245","0,4917",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P70_documents,✗,"0,3245","0,4782",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P138_represents,✗,"0,3245","0,478",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P65_shows_visual_item,✗,"0,3245","0,4758",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P13_destroyed,✗,"0,3245","0,4713",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P49_has_former_or_current_keeper,✗,"0,3245","0,4702",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P22_transferred_title_to,✗,"0,3245","0,4687",✗
Etat,all-mpnet-base-v2,E32_Authority_Document,P71_lists,✗,"0,3245","0,4663",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P136_was_based_on,✗,"0,3096","0,5009",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P139_has_alternative_form,✗,"0,3096","0,493",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P23_transferred_title_from,✗,"0,3096","0,4917",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P70_documents,✗,"0,3096","0,4782",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P138_represents,✗,"0,3096","0,478",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P65_shows_visual_item,✗,"0,3096","0,4758",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P13_destroyed,✗,"0,3096","0,4713",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P49_has_former_or_current_keeper,✗,"0,3096","0,4702",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P22_transferred_title_to,✗,"0,3096","0,4687",✗
Etat,all-mpnet-base-v2,E14_Condition_Assessment,P71_lists,✗,"0,3096","0,4663",✗
Etat,all-mpnet-base-v2,E81_Transformation,P136_was_based_on,✗,"0,3013","0,5009",✗
Etat,all-mpnet-base-v2,E81_Transformation,P139_has_alternative_form,✗,"0,3013","0,493",✗
Etat,all-mpnet-base-v2,E81_Transformation,P23_transferred_title_from,✗,"0,3013","0,4917",✗
Etat,all-mpnet-base-v2,E81_Transformation,P70_documents,✗,"0,3013","0,4782",✗
Etat,all-mpnet-base-v2,E81_Transformation,P138_represents,✗,"0,3013","0,478",✗
Etat,all-mpnet-base-v2,E81_Transformation,P65_shows_visual_item,✗,"0,3013","0,4758",✗
Etat,all-mpnet-base-v2,E81_Transformation,P13_destroyed,✗,"0,3013","0,4713",✗
Etat,all-mpnet-base-v2,E81_Transformation,P49_has_former_or_current_keeper,✗,"0,3013","0,4702",✗
Etat,all-mpnet-base-v2,E81_Transformation,P22_transferred_title_to,✗,"0,3013","0,4687",✗
Etat,all-mpnet-base-v2,E81_Transformation,P71_lists,✗,"0,3013","0,4663",✗
Etat,all-mpnet-base-v2,E65_Creation,P136_was_based_on,✗,"0,2986","0,5009",✗
Etat,all-mpnet-base-v2,E65_Creation,P139_has_alternative_form,✗,"0,2986","0,493",✗
Etat,all-mpnet-base-v2,E65_Creation,P23_transferred_title_from,✗,"0,2986","0,4917",✗
Etat,all-mpnet-base-v2,E65_Creation,P70_documents,✗,"0,2986","0,4782",✗
Etat,all-mpnet-base-v2,E65_Creation,P138_represents,✗,"0,2986","0,478",✗
Etat,all-mpnet-base-v2,E65_Creation,P65_shows_visual_item,✗,"0,2986","0,4758",✗
Etat,all-mpnet-base-v2,E65_Creation,P13_destroyed,✗,"0,2986","0,4713",✗
Etat,all-mpnet-base-v2,E65_Creation,P49_has_former_or_current_keeper,✗,"0,2986","0,4702",✗
Etat,all-mpnet-base-v2,E65_Creation,P22_transferred_title_to,✗,"0,2986","0,4687",✗
Etat,all-mpnet-base-v2,E65_Creation,P71_lists,✗,"0,2986","0,4663",✗
Etat,all-mpnet-base-v2,E4_Period,P136_was_based_on,✗,"0,2669","0,5009",✗
Etat,all-mpnet-base-v2,E4_Period,P139_has_alternative_form,✗,"0,2669","0,493",✗
Etat,all-mpnet-base-v2,E4_Period,P23_transferred_title_from,✗,"0,2669","0,4917",✗
Etat,all-mpnet-base-v2,E4_Period,P70_documents,✗,"0,2669","0,4782",✗
Etat,all-mpnet-base-v2,E4_Period,P138_represents,✗,"0,2669","0,478",✗
Etat,all-mpnet-base-v2,E4_Period,P65_shows_visual_item,✗,"0,2669","0,4758",✗
Etat,all-mpnet-base-v2,E4_Period,P13_destroyed,✗,"0,2669","0,4713",✗
Etat,all-mpnet-base-v2,E4_Period,P49_has_former_or_current_keeper,✗,"0,2669","0,4702",✗
Etat,all-mpnet-base-v2,E4_Period,P22_transferred_title_to,✗,"0,2669","0,4687",✗
Etat,all-mpnet-base-v2,E4_Period,P71_lists,✗,"0,2669","0,4663",✗
Mortier,all-mpnet-base-v2,E69_Death,P13_destroyed,✗,"0,3545","0,5657",✗
Mortier,all-mpnet-base-v2,E69_Death,P100_was_death_of,✗,"0,3545","0,5448",✗
Mortier,all-mpnet-base-v2,E69_Death,P98_brought_into_life,✗,"0,3545","0,4967",✗
Mortier,all-mpnet-base-v2,E69_Death,P97_from_father,✗,"0,3545","0,4617",✗
Mortier,all-mpnet-base-v2,E69_Death,P96_by_mother,✗,"0,3545","0,4571",✗
Mortier,all-mpnet-base-v2,E69_Death,P137_exemplifies,✗,"0,3545","0,4377",✗
Mortier,all-mpnet-base-v2,E69_Death,P126_employed,✗,"0,3545","0,4334",✗
Mortier,all-mpnet-base-v2,E69_Death,P93_took_out_of_existence,✗,"0,3545","0,4195",✗
Mortier,all-mpnet-base-v2,E69_Death,P186_produced_thing_of_product_type,✗,"0,3545","0,4125",✗
Mortier,all-mpnet-base-v2,E69_Death,P46_is_composed_of,✗,"0,3545","0,4107",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P13_destroyed,✗,"0,3482","0,5657",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P100_was_death_of,✗,"0,3482","0,5448",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P98_brought_into_life,✗,"0,3482","0,4967",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P97_from_father,✗,"0,3482","0,4617",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P96_by_mother,✗,"0,3482","0,4571",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P137_exemplifies,✗,"0,3482","0,4377",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P126_employed,✗,"0,3482","0,4334",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P93_took_out_of_existence,✗,"0,3482","0,4195",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P186_produced_thing_of_product_type,✗,"0,3482","0,4125",✗
Mortier,all-mpnet-base-v2,E20_Biological_Object,P46_is_composed_of,✓,"0,3482","0,4107",✗
Mortier,all-mpnet-base-v2,E21_Person,P13_destroyed,✗,"0,2751","0,5657",✗
Mortier,all-mpnet-base-v2,E21_Person,P100_was_death_of,✗,"0,2751","0,5448",✗
Mortier,all-mpnet-base-v2,E21_Person,P98_brought_into_life,✗,"0,2751","0,4967",✗
Mortier,all-mpnet-base-v2,E21_Person,P97_from_father,✗,"0,2751","0,4617",✗
Mortier,all-mpnet-base-v2,E21_Person,P96_by_mother,✗,"0,2751","0,4571",✗
Mortier,all-mpnet-base-v2,E21_Person,P137_exemplifies,✗,"0,2751","0,4377",✗
Mortier,all-mpnet-base-v2,E21_Person,P126_employed,✗,"0,2751","0,4334",✗
Mortier,all-mpnet-base-v2,E21_Person,P93_took_out_of_existence,✗,"0,2751","0,4195",✗
Mortier,all-mpnet-base-v2,E21_Person,P186_produced_thing_of_product_type,✗,"0,2751","0,4125",✗
Mortier,all-mpnet-base-v2,E21_Person,P46_is_composed_of,✓,"0,2751","0,4107",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P13_destroyed,✗,"0,2571","0,5657",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P100_was_death_of,✗,"0,2571","0,5448",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P98_brought_into_life,✗,"0,2571","0,4967",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P97_from_father,✗,"0,2571","0,4617",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P96_by_mother,✗,"0,2571","0,4571",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P137_exemplifies,✗,"0,2571","0,4377",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P126_employed,✗,"0,2571","0,4334",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P93_took_out_of_existence,✗,"0,2571","0,4195",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P186_produced_thing_of_product_type,✗,"0,2571","0,4125",✗
Mortier,all-mpnet-base-v2,E18_Physical_Thing,P46_is_composed_of,✓,"0,2571","0,4107",✓
Mortier,all-mpnet-base-v2,E4_Period,P13_destroyed,✗,"0,2448","0,5657",✗
Mortier,all-mpnet-base-v2,E4_Period,P100_was_death_of,✗,"0,2448","0,5448",✗
Mortier,all-mpnet-base-v2,E4_Period,P98_brought_into_life,✗,"0,2448","0,4967",✗
Mortier,all-mpnet-base-v2,E4_Period,P97_from_father,✗,"0,2448","0,4617",✗
Mortier,all-mpnet-base-v2,E4_Period,P96_by_mother,✗,"0,2448","0,4571",✗
Mortier,all-mpnet-base-v2,E4_Period,P137_exemplifies,✗,"0,2448","0,4377",✗
Mortier,all-mpnet-base-v2,E4_Period,P126_employed,✗,"0,2448","0,4334",✗
Mortier,all-mpnet-base-v2,E4_Period,P93_took_out_of_existence,✗,"0,2448","0,4195",✗
Mortier,all-mpnet-base-v2,E4_Period,P186_produced_thing_of_product_type,✗,"0,2448","0,4125",✗
Mortier,all-mpnet-base-v2,E4_Period,P46_is_composed_of,✗,"0,2448","0,4107",✗
n° US,BM25-Okapi,E99_Product_Type,P177_assigned_property_of_type,✗,,"0,2496",✗
n° US,BM25-Okapi,E99_Product_Type,P187_has_production_plan,✗,,"0,2382",✗
n° US,BM25-Okapi,E99_Product_Type,P103_was_intended_for,✓,,"0,2302",✗
n° US,BM25-Okapi,E99_Product_Type,P189_approximates,✗,,"0,2048",✗
n° US,BM25-Okapi,E99_Product_Type,P183_ends_before_the_start_of,✗,,"0,1636",✗
n° US,BM25-Okapi,E99_Product_Type,P161_has_spatial_projection,✗,,"0,163",✗
n° US,BM25-Okapi,E99_Product_Type,P7_took_place_at,✗,,"0,1553",✗
n° US,BM25-Okapi,E99_Product_Type,P156_occupies,✗,,"0,1553",✗
n° US,BM25-Okapi,E99_Product_Type,P152_has_parent,✗,,"0,1533",✗
n° US,BM25-Okapi,E99_Product_Type,P42_assigned,✗,,"0,1429",✗
n° US,BM25-Okapi,E19_Physical_Object,P177_assigned_property_of_type,✗,,"0,2496",✗
n° US,BM25-Okapi,E19_Physical_Object,P187_has_production_plan,✗,,"0,2382",✗
n° US,BM25-Okapi,E19_Physical_Object,P103_was_intended_for,✗,,"0,2302",✗
n° US,BM25-Okapi,E19_Physical_Object,P189_approximates,✗,,"0,2048",✗
n° US,BM25-Okapi,E19_Physical_Object,P183_ends_before_the_start_of,✗,,"0,1636",✗
n° US,BM25-Okapi,E19_Physical_Object,P161_has_spatial_projection,✗,,"0,163",✗
n° US,BM25-Okapi,E19_Physical_Object,P7_took_place_at,✗,,"0,1553",✗
n° US,BM25-Okapi,E19_Physical_Object,P156_occupies,✗,,"0,1553",✗
n° US,BM25-Okapi,E19_Physical_Object,P152_has_parent,✗,,"0,1533",✗
n° US,BM25-Okapi,E19_Physical_Object,P42_assigned,✗,,"0,1429",✗
n° US,BM25-Okapi,E21_Person,P177_assigned_property_of_type,✗,,"0,2496",✗
n° US,BM25-Okapi,E21_Person,P187_has_production_plan,✗,,"0,2382",✗
n° US,BM25-Okapi,E21_Person,P103_was_intended_for,✗,,"0,2302",✗
n° US,BM25-Okapi,E21_Person,P189_approximates,✗,,"0,2048",✗
n° US,BM25-Okapi,E21_Person,P183_ends_before_the_start_of,✗,,"0,1636",✗
n° US,BM25-Okapi,E21_Person,P161_has_spatial_projection,✗,,"0,163",✗
n° US,BM25-Okapi,E21_Person,P7_took_place_at,✗,,"0,1553",✗
n° US,BM25-Okapi,E21_Person,P156_occupies,✗,,"0,1553",✗
n° US,BM25-Okapi,E21_Person,P152_has_parent,✗,,"0,1533",✗
n° US,BM25-Okapi,E21_Person,P42_assigned,✗,,"0,1429",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P177_assigned_property_of_type,✗,,"0,2496",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P187_has_production_plan,✗,,"0,2382",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P103_was_intended_for,✗,,"0,2302",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P189_approximates,✗,,"0,2048",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P183_ends_before_the_start_of,✗,,"0,1636",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P161_has_spatial_projection,✗,,"0,163",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P7_took_place_at,✗,,"0,1553",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P156_occupies,✗,,"0,1553",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P152_has_parent,✗,,"0,1533",✗
n° US,BM25-Okapi,E22_Human-Made_Object,P42_assigned,✗,,"0,1429",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P177_assigned_property_of_type,✗,,"0,2496",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P187_has_production_plan,✗,,"0,2382",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P103_was_intended_for,✗,,"0,2302",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P189_approximates,✗,,"0,2048",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P183_ends_before_the_start_of,✗,,"0,1636",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P161_has_spatial_projection,✗,,"0,163",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P7_took_place_at,✗,,"0,1553",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P156_occupies,✗,,"0,1553",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P152_has_parent,✗,,"0,1533",✗
n° US,BM25-Okapi,E24_Physical_Human-Made_Thing,P42_assigned,✗,,"0,1429",✗
Localisation,BM25-Okapi,E99_Product_Type,P177_assigned_property_of_type,✗,,"0,26",✗
Localisation,BM25-Okapi,E99_Product_Type,P103_was_intended_for,✓,,"0,2398",✗
Localisation,BM25-Okapi,E99_Product_Type,P189_approximates,✗,,"0,2134",✗
Localisation,BM25-Okapi,E99_Product_Type,P183_ends_before_the_start_of,✗,,"0,1704",✗
Localisation,BM25-Okapi,E99_Product_Type,P7_took_place_at,✗,,"0,1618",✗
Localisation,BM25-Okapi,E99_Product_Type,P156_occupies,✗,,"0,1618",✗
Localisation,BM25-Okapi,E99_Product_Type,P152_has_parent,✗,,"0,1597",✗
Localisation,BM25-Okapi,E99_Product_Type,P42_assigned,✗,,"0,1489",✗
Localisation,BM25-Okapi,E99_Product_Type,P23_transferred_title_from,✗,,"0,1461",✗
Localisation,BM25-Okapi,E99_Product_Type,P129_is_about,✗,,"0,1451",✗
Localisation,BM25-Okapi,E19_Physical_Object,P177_assigned_property_of_type,✗,,"0,26",✗
Localisation,BM25-Okapi,E19_Physical_Object,P103_was_intended_for,✗,,"0,2398",✗
Localisation,BM25-Okapi,E19_Physical_Object,P189_approximates,✗,,"0,2134",✗
Localisation,BM25-Okapi,E19_Physical_Object,P183_ends_before_the_start_of,✗,,"0,1704",✗
Localisation,BM25-Okapi,E19_Physical_Object,P7_took_place_at,✗,,"0,1618",✗
Localisation,BM25-Okapi,E19_Physical_Object,P156_occupies,✗,,"0,1618",✗
Localisation,BM25-Okapi,E19_Physical_Object,P152_has_parent,✗,,"0,1597",✗
Localisation,BM25-Okapi,E19_Physical_Object,P42_assigned,✗,,"0,1489",✗
Localisation,BM25-Okapi,E19_Physical_Object,P23_transferred_title_from,✗,,"0,1461",✗
Localisation,BM25-Okapi,E19_Physical_Object,P129_is_about,✗,,"0,1451",✗
Localisation,BM25-Okapi,E21_Person,P177_assigned_property_of_type,✗,,"0,26",✗
Localisation,BM25-Okapi,E21_Person,P103_was_intended_for,✗,,"0,2398",✗
Localisation,BM25-Okapi,E21_Person,P189_approximates,✗,,"0,2134",✗
Localisation,BM25-Okapi,E21_Person,P183_ends_before_the_start_of,✗,,"0,1704",✗
Localisation,BM25-Okapi,E21_Person,P7_took_place_at,✗,,"0,1618",✗
Localisation,BM25-Okapi,E21_Person,P156_occupies,✗,,"0,1618",✗
Localisation,BM25-Okapi,E21_Person,P152_has_parent,✗,,"0,1597",✗
Localisation,BM25-Okapi,E21_Person,P42_assigned,✗,,"0,1489",✗
Localisation,BM25-Okapi,E21_Person,P23_transferred_title_from,✗,,"0,1461",✗
Localisation,BM25-Okapi,E21_Person,P129_is_about,✗,,"0,1451",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P177_assigned_property_of_type,✗,,"0,26",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P103_was_intended_for,✗,,"0,2398",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P189_approximates,✗,,"0,2134",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P183_ends_before_the_start_of,✗,,"0,1704",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P7_took_place_at,✗,,"0,1618",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P156_occupies,✗,,"0,1618",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P152_has_parent,✗,,"0,1597",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P42_assigned,✗,,"0,1489",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P23_transferred_title_from,✗,,"0,1461",✗
Localisation,BM25-Okapi,E22_Human-Made_Object,P129_is_about,✗,,"0,1451",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P177_assigned_property_of_type,✗,,"0,26",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P103_was_intended_for,✗,,"0,2398",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P189_approximates,✗,,"0,2134",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P183_ends_before_the_start_of,✗,,"0,1704",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P7_took_place_at,✗,,"0,1618",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P156_occupies,✗,,"0,1618",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P152_has_parent,✗,,"0,1597",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P42_assigned,✗,,"0,1489",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P23_transferred_title_from,✗,,"0,1461",✗
Localisation,BM25-Okapi,E24_Physical_Human-Made_Thing,P129_is_about,✗,,"0,1451",✗
Etendue,BM25-Okapi,E99_Product_Type,P197_covered_parts_of,✗,,"0,3878",✗
Etendue,BM25-Okapi,E99_Product_Type,P177_assigned_property_of_type,✗,,"0,2408",✗
Etendue,BM25-Okapi,E99_Product_Type,P103_was_intended_for,✓,,"0,2221",✗
Etendue,BM25-Okapi,E99_Product_Type,P189_approximates,✗,,"0,1976",✗
Etendue,BM25-Okapi,E99_Product_Type,P183_ends_before_the_start_of,✗,,"0,1578",✗
Etendue,BM25-Okapi,E99_Product_Type,P7_took_place_at,✗,,"0,1499",✗
Etendue,BM25-Okapi,E99_Product_Type,P156_occupies,✗,,"0,1499",✗
Etendue,BM25-Okapi,E99_Product_Type,P152_has_parent,✗,,"0,1479",✗
Etendue,BM25-Okapi,E99_Product_Type,P42_assigned,✗,,"0,1379",✗
Etendue,BM25-Okapi,E99_Product_Type,P23_transferred_title_from,✗,,"0,1353",✗
Etendue,BM25-Okapi,E19_Physical_Object,P197_covered_parts_of,✗,,"0,3878",✗
Etendue,BM25-Okapi,E19_Physical_Object,P177_assigned_property_of_type,✗,,"0,2408",✗
Etendue,BM25-Okapi,E19_Physical_Object,P103_was_intended_for,✗,,"0,2221",✗
Etendue,BM25-Okapi,E19_Physical_Object,P189_approximates,✗,,"0,1976",✗
Etendue,BM25-Okapi,E19_Physical_Object,P183_ends_before_the_start_of,✗,,"0,1578",✗
Etendue,BM25-Okapi,E19_Physical_Object,P7_took_place_at,✗,,"0,1499",✗
Etendue,BM25-Okapi,E19_Physical_Object,P156_occupies,✗,,"0,1499",✗
Etendue,BM25-Okapi,E19_Physical_Object,P152_has_parent,✗,,"0,1479",✗
Etendue,BM25-Okapi,E19_Physical_Object,P42_assigned,✗,,"0,1379",✗
Etendue,BM25-Okapi,E19_Physical_Object,P23_transferred_title_from,✗,,"0,1353",✗
Etendue,BM25-Okapi,E21_Person,P197_covered_parts_of,✗,,"0,3878",✗
Etendue,BM25-Okapi,E21_Person,P177_assigned_property_of_type,✗,,"0,2408",✗
